Experiment	Subject	Trial	pinyin.stim	pinyin.resp	Status	ZL.stim	ZL.resp	ZL.edit	ZL.A	ZL.D	ZL.S	ZL.C	ZL.V1	ZL.V2	ZL.X	ZL.T	L.stim	L.resp	L.edit	L.A	L.D	L.S	L.C	L.V1	L.V2	L.X	L.T	NH.stim	NH.resp	NH.edit	NH.A	NH.D	NH.S	NH.C	NH.V1	NH.V2	NH.X	NH.T
exp1	p13	40	gen1	heng1	item	k@n1	x@N1	2	0	0	0	0	0	0	0	0	k@n1	x@N1	2	0	0	0	0	0	0	0	0	k@n1	x@N1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p38	40	hou4	hu4	item	x@u4	xu4	1	0	1	0	0	0	1	0	0	xou4	xu4	1	0	1	0	0	0	1	0	0	xou4	xu4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	40	juan4	xuan4	item	Jyan4	Xyan4	1	0	0	1	1	0	0	0	0	JHEn4	XHen4	2	0	0	0	0	0	0	0	0	JyEn4	XuEn4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	40	li3	lun2	item	li3	lu@n2	4	0	0	0	0	0	0	0	0	li3	lw@n2	4	0	0	0	0	0	0	0	0	li3	lu@n2	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	40	pei2	po4	item	Pei2	Puo4	3	0	0	0	0	0	0	0	0	Pei2	Pwo4	3	0	0	0	0	0	0	0	0	Pei2	Puo4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	40	qian2	qin2	item	qian2	qin2	1	0	1	0	0	0	1	0	0	qjEn2	qin2	2	0	0	0	0	0	0	0	0	QiEn2	Qin2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	40	ri4	ren4	item	r14	r@n4	2	0	0	0	0	0	0	0	0	r14	r@n4	2	0	0	0	0	0	0	0	0	r14	rEn4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	40	tang3	tan3	item	TAN3	Tan3	2	0	0	0	0	0	0	0	0	TAN3	Tan3	2	0	0	0	0	0	0	0	0	TaN3	Tan3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	40	tian1	ti4	item	Tian1	Ti4	3	0	0	0	0	0	0	0	0	TjEn1	Ti4	4	0	0	0	0	0	0	0	0	TiEn1	Ti4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	40	wan2	wang2	item	uan2	uAN2	2	0	0	0	0	0	0	0	0	wan2	wAN2	2	0	0	0	0	0	0	0	0	uan2	uaN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	40	yin1	qin1	item	in1	qin1	1	1	0	0	1	0	0	0	0	jin1	qin1	1	1	0	0	1	0	0	0	0	iin1	Qin1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	41	a1	ou1	item	a1	@u1	2	0	0	0	0	0	0	0	0	a1	ou1	2	0	0	0	0	0	0	0	0	a1	ou1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	41	cong2	ceng4	item	cuN2	c@N4	2	0	0	1	0	0	1	0	0	cuN2	c@N4	2	0	0	0	0	0	0	0	0	coN2	c@N4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	41	dia3	dian3	item	tia3	tian3	1	1	0	0	0	0	0	1	0	tja3	tjEn3	2	0	0	0	0	0	0	0	0	tia3	tiEn3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	41	fen4	fan2	item	f@n4	fan2	2	0	0	1	0	0	1	0	0	f@n4	fan2	2	0	0	0	0	0	0	0	0	f@n4	fan2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	41	jin4	qing3	item	Jin4	qiN3	3	0	0	0	0	0	0	0	0	Jin4	qj@N3	5	0	0	0	0	0	0	0	0	Jin4	QiN3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	41	juan4	quan1	item	Jyan4	qyan1	2	0	0	1	1	0	0	0	0	JHEn4	qHen1	3	0	0	0	0	0	0	0	0	JyEn4	QyEn1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p05	41	kao4	kou3	item	KAu4	K@u3	2	0	0	1	0	0	1	0	0	KAu4	Kou3	2	0	0	0	0	0	0	0	0	Kau4	Kou3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	41	lin2	ling2	item	lin2	liN2	1	0	0	1	0	0	0	1	0	lin2	lj@N2	3	0	0	0	0	0	0	0	0	lin2	liN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	41	lun2	luan4	item	lu@n2	luan4	2	0	0	1	0	0	1	0	0	lw@n2	lwan4	2	0	0	0	0	0	0	0	0	lu@n2	luan4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p35	41	ren2	lin2	item	r@n2	lin2	2	0	0	0	0	0	0	0	0	r@n2	lin2	2	0	0	0	0	0	0	0	0	rEn2	lin2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	41	ri4	rou4	item	r14	r@u4	2	0	0	0	0	0	0	0	0	r14	rou4	2	0	0	0	0	0	0	0	0	r14	rou4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	41	ting1	ling2	item	TiN1	liN2	2	0	0	1	1	0	0	0	0	Tj@N1	lj@N2	2	0	0	0	0	0	0	0	0	TiN1	liN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	41	wan2	wen1	item	uan2	u@n1	2	0	0	1	0	0	1	0	0	wan2	w@n1	2	0	0	0	0	0	0	0	0	uan2	u@n1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	41	yao4	xiao4	item	iAu4	XiAu4	1	1	0	0	1	0	0	0	0	jAu4	XjAu4	1	1	0	0	1	0	0	0	0	iau4	Xiau4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	41	ye2	nian2	item	iE2	nian2	3	0	0	0	0	0	0	0	0	je2	njEn2	3	0	0	0	0	0	0	0	0	iE2	niEn2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p25	42	ang2	eng4	item	AN2	@N4	2	0	0	1	1	0	0	0	0	AN2	@N4	2	0	0	0	0	0	0	0	0	aN2	@N4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	42	hong2	huo2	item	xuN2	xuo2	1	0	0	1	0	0	0	1	0	xuN2	xwo2	2	0	0	0	0	0	0	0	0	xoN2	xuo2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	42	jing3	jin1	item	JiN3	Jin1	2	0	0	1	0	0	0	1	0	Jj@N3	Jin1	4	0	0	0	0	0	0	0	0	JiN3	Jin1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	42	lao3	liao3	item	lAu3	liAu3	1	1	0	0	0	1	0	0	0	lAu3	ljAu3	1	1	0	0	0	1	0	0	0	lau3	liau3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	42	li3	min3	item	li3	min3	2	0	0	0	0	0	0	0	0	li3	min3	2	0	0	0	0	0	0	0	0	li3	min3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	42	niang2	niao3	item	niAN2	niAu3	2	0	0	1	0	0	0	1	0	njAN2	njAu3	2	0	0	0	0	0	0	0	0	niaN2	niau3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p18	42	tang3	kang2	item	TAN3	KAN2	2	0	0	1	1	0	0	0	0	TAN3	KAN2	2	0	0	0	0	0	0	0	0	TaN3	KaN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p27	42	tiao2	yao2	item	TiAu2	iAu2	1	0	1	0	1	0	0	0	0	TjAu2	jAu2	1	0	1	0	1	0	0	0	0	Tiau2	iau2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p38	42	wa1	wang4	item	ua1	uAN4	3	0	0	0	0	0	0	0	0	wa1	wAN4	3	0	0	0	0	0	0	0	0	ua1	uaN4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p31	42	xin1	sen1	item	Xin1	s@n1	2	0	0	0	0	0	0	0	0	Xin1	s@n1	2	0	0	0	0	0	0	0	0	Xin1	s@n1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	43	ang2	heng2	item	AN2	x@N2	2	0	0	0	0	0	0	0	0	AN2	x@N2	2	0	0	0	0	0	0	0	0	aN2	x@N2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	43	deng3	hen3	item	t@N3	x@n3	2	0	0	0	0	0	0	0	0	t@N3	x@n3	2	0	0	0	0	0	0	0	0	t@N3	x@n3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	43	dia3	diao4	item	tia3	tiAu4	3	0	0	0	0	0	0	0	0	tja3	tjAu4	3	0	0	0	0	0	0	0	0	tia3	tiau4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	43	fu4	bu1	item	fu4	pu1	2	0	0	1	1	0	0	0	0	fu4	pu1	2	0	0	0	0	0	0	0	0	fu4	pu1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	43	gua4	guai4	item	kua4	kuai4	1	1	0	0	0	0	0	1	0	kwa4	kwai4	1	1	0	0	0	0	0	1	0	kua4	kuai4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	43	huo2	huan2	item	xuo2	xuan2	2	0	0	0	0	0	0	0	0	xwo2	xwan2	2	0	0	0	0	0	0	0	0	xuo2	xuan2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	43	lun2	lu4	item	lu@n2	lu4	3	0	0	0	0	0	0	0	0	lw@n2	lu4	4	0	0	0	0	0	0	0	0	lu@n2	lu4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p12	43	ou4	lou4	item	@u4	l@u4	1	1	0	0	1	0	0	0	0	ou4	lou4	1	1	0	0	1	0	0	0	0	ou4	lou4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	43	xiang3	xian1	item	XiAN3	Xian1	3	0	0	0	0	0	0	0	0	XjAN3	XjEn1	3	0	0	0	0	0	0	0	0	XiaN3	XiEn1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	43	yang3	yuan2	item	iAN3	yan2	4	0	0	0	0	0	0	0	0	jAN3	HEn2	4	0	0	0	0	0	0	0	0	iaN3	iyEn2	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	43	ye2	yan2	item	iE2	ian2	2	0	0	0	0	0	0	0	0	je2	jEn2	2	0	0	0	0	0	0	0	0	iE2	iEn2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	43	yue4	yun2	item	yE4	yn2	2	0	0	1	0	0	0	1	0	He4	Hyn2	3	0	0	0	0	0	0	0	0	iyE4	iy@n2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	43	yue4	que4	item	yE4	qyE4	1	1	0	0	1	0	0	0	0	He4	qHe4	1	1	0	0	1	0	0	0	0	iyE4	QyE4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	44	ba3	ban3	item	pa3	pan3	1	1	0	0	0	0	0	1	0	pa3	pan3	1	1	0	0	0	0	0	1	0	pa3	pan3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	44	bie2	bie1	item	piE2	piE1	1	0	0	1	0	0	0	0	1	pje2	pje1	1	0	0	0	0	0	0	0	0	piE2	piE1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p27	44	dia3	dian3	item	tia3	tian3	1	1	0	0	0	0	0	1	0	tja3	tjEn3	2	0	0	0	0	0	0	0	0	tia3	tiEn3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	44	mo2	mou2	item	mo2	m@u2	2	0	0	0	0	0	0	0	0	mwo2	mou2	2	0	0	0	0	0	0	0	0	muo2	mou2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	44	niu2	nie1	item	ni@u2	niE1	3	0	0	0	0	0	0	0	0	njou2	nje1	3	0	0	0	0	0	0	0	0	niou2	niE1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p23	44	nv3	lv4	item	ny3	ly4	2	0	0	1	1	0	0	0	0	ny3	ly4	2	0	0	0	0	0	0	0	0	ny3	ly4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	44	qiong2	chong1	item	qiuN2	CuN1	3	0	0	0	0	0	0	0	0	qjuN2	CuN1	3	0	0	0	0	0	0	0	0	QioN2	CoN1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	44	xiong2	jiong3	item	XiuN2	JiuN3	2	0	0	1	1	0	0	0	0	XjuN2	JjuN3	2	0	0	0	0	0	0	0	0	XioN2	JioN3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	44	xiong2	xing2	item	XiuN2	XiN2	1	0	1	0	0	0	1	0	0	XjuN2	Xj@N2	1	0	1	0	0	0	1	0	0	XioN2	XiN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	44	xun2	qu2	item	Xyn2	qy2	2	0	0	0	0	0	0	0	0	Xyn2	qy2	2	0	0	0	0	0	0	0	0	Xu@n2	Qy2	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	45	chui1	chun1	item	Cuei1	Cu@n1	2	0	0	0	0	0	0	0	0	Cwei1	Cw@n1	2	0	0	0	0	0	0	0	0	Cuei1	Cu@n1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	45	en1	le1	item	@n1	l71	2	0	0	0	0	0	0	0	0	@n1	l71	2	0	0	0	0	0	0	0	0	@n1	l@1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	45	nv3	lv4	item	ny3	ly4	2	0	0	1	1	0	0	0	0	ny3	ly4	2	0	0	0	0	0	0	0	0	ny3	ly4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	45	qi3	qing3	item	qi3	qiN3	1	1	0	0	0	0	0	1	0	qi3	qj@N3	3	0	0	0	0	0	0	0	0	Qi3	QiN3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	45	quan2	qun1	item	qyan2	qyn1	2	0	1	0	0	0	1	0	0	qHen2	qyn1	3	0	0	0	0	0	0	0	0	QyEn2	Qy@n1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	45	san1	fan3	item	san1	fan3	2	0	0	1	1	0	0	0	0	san1	fan3	2	0	0	0	0	0	0	0	0	san1	fan3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	45	wa1	wan1	item	ua1	uan1	1	1	0	0	0	0	0	1	0	wa1	wan1	1	1	0	0	0	0	0	1	0	ua1	uan1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	45	wan2	wang2	item	uan2	uAN2	2	0	0	0	0	0	0	0	0	wan2	wAN2	2	0	0	0	0	0	0	0	0	uan2	uaN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	45	wang4	wan4	item	uAN4	uan4	2	0	0	0	0	0	0	0	0	wAN4	wan4	2	0	0	0	0	0	0	0	0	uaN4	uan4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	45	wo3	tuo3	item	uo3	Tuo3	1	0	1	0	1	0	0	0	0	wo3	Two3	1	1	0	0	1	0	0	0	0	uo3	Tuo3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p01	45	xia4	sha4	item	Xia4	Sa4	2	0	0	0	0	0	0	0	0	Xja4	Sa4	2	0	0	0	0	0	0	0	0	Xia4	Sa4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	45	xiong2	xun1	item	XiuN2	Xyn1	4	0	0	0	0	0	0	0	0	XjuN2	Xyn1	4	0	0	0	0	0	0	0	0	XioN2	Xu@n1	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p31	45	xun2	hun2	item	Xyn2	xu@n2	3	0	0	0	0	0	0	0	0	Xyn2	xw@n2	3	0	0	0	0	0	0	0	0	Xu@n2	xu@n2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	45	yong4	yun4	item	iuN4	yn4	3	0	0	0	0	0	0	0	0	juN4	Hyn4	3	0	0	0	0	0	0	0	0	ioN4	iy@n4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p11	45	yuan2	luan2	item	yan2	luan2	2	0	0	0	0	0	0	0	0	HEn2	lwan2	3	0	0	0	0	0	0	0	0	iyEn2	luan2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p38	45	zhua1	zhuang1	item	Zua1	ZuAN1	2	0	0	0	0	0	0	0	0	Zwa1	ZwAN1	2	0	0	0	0	0	0	0	0	Zua1	ZuaN1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	46	cuo4	zui4	item	cuo4	zuei4	3	0	0	0	0	0	0	0	0	cwo4	zwei4	3	0	0	0	0	0	0	0	0	cuo4	zuei4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	46	e4	he4	item	74	x74	1	1	0	0	1	0	0	0	0	74	x74	1	1	0	0	1	0	0	0	0	@4	x@4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	46	hei1	hui1	item	xei1	xuei1	1	1	0	0	0	1	0	0	0	xei1	xwei1	1	1	0	0	0	1	0	0	0	xei1	xuei1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	46	hou4	heng4	item	x@u4	x@N4	1	0	0	1	0	0	0	1	0	xou4	x@N4	2	0	0	0	0	0	0	0	0	xou4	x@N4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p31	46	huo2	he2	item	xuo2	x72	2	0	0	0	0	0	0	0	0	xwo2	x72	2	0	0	0	0	0	0	0	0	xuo2	x@2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	46	kuai4	dui4	item	Kuai4	tuei4	2	0	0	0	0	0	0	0	0	Kwai4	twei4	2	0	0	0	0	0	0	0	0	Kuai4	tuei4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	46	pei2	bei4	item	Pei2	pei4	2	0	0	1	1	0	0	0	0	Pei2	pei4	2	0	0	0	0	0	0	0	0	Pei2	pei4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p27	46	ting1	ying1	item	TiN1	iN1	1	0	1	0	1	0	0	0	0	Tj@N1	j@N1	1	0	1	0	1	0	0	0	0	TiN1	iiN1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p11	46	wei2	hei1	item	uei2	xei1	2	0	0	1	1	0	0	0	0	wei2	xei1	2	0	0	0	0	0	0	0	0	uei2	xei1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	46	xiao3	xiang4	item	XiAu3	XiAN4	2	0	0	1	0	0	0	1	0	XjAu3	XjAN4	2	0	0	0	0	0	0	0	0	Xiau3	XiaN4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	46	yang3	yan3	item	iAN3	ian3	2	0	0	0	0	0	0	0	0	jAN3	jEn3	2	0	0	0	0	0	0	0	0	iaN3	iEn3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	46	you3	yong3	item	i@u3	iuN3	2	0	0	0	0	0	0	0	0	jou3	juN3	2	0	0	0	0	0	0	0	0	iou3	ioN3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	46	yun4	ling2	item	yn4	liN2	4	0	0	0	0	0	0	0	0	Hyn4	lj@N2	5	0	0	0	0	0	0	0	0	iy@n4	liN2	5	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	47	an4	man4	item	an4	man4	1	1	0	0	1	0	0	0	0	an4	man4	1	1	0	0	1	0	0	0	0	an4	man4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	47	de2	mo2	item	t72	mo2	2	0	0	0	0	0	0	0	0	t72	mwo2	3	0	0	0	0	0	0	0	0	t@2	muo2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	47	de2	dei3	item	t72	tei3	3	0	0	0	0	0	0	0	0	t72	tei3	3	0	0	0	0	0	0	0	0	t@2	tei3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p11	47	juan4	luan4	item	Jyan4	luan4	2	0	0	0	0	0	0	0	0	JHEn4	lwan4	3	0	0	0	0	0	0	0	0	JyEn4	luan4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	47	quan2	qing2	item	qyan2	qiN2	3	0	0	0	0	0	0	0	0	qHen2	qj@N2	3	0	0	0	0	0	0	0	0	QyEn2	QiN2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	47	shuai4	sui1	item	Suai4	suei1	3	0	0	0	0	0	0	0	0	Swai4	swei1	3	0	0	0	0	0	0	0	0	Suai4	suei1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	47	suan4	cun1	item	suan4	cu@n1	3	0	0	0	0	0	0	0	0	swan4	cw@n1	3	0	0	0	0	0	0	0	0	suan4	cu@n1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	47	tian1	pian3	item	Tian1	Pian3	2	0	0	1	1	0	0	0	0	TjEn1	PjEn3	2	0	0	0	0	0	0	0	0	TiEn1	PiEn3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p10	47	xue2	xuan4	item	XyE2	Xyan4	3	0	0	0	0	0	0	0	0	XHe2	XHen4	2	0	0	0	0	0	0	0	0	XyE2	XuEn4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p27	47	ya4	yan4	item	ia4	ian4	1	1	0	0	0	0	0	1	0	ja4	jEn4	2	0	0	0	0	0	0	0	0	ia4	iEn4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	47	ya4	yang4	item	ia4	iAN4	2	0	0	0	0	0	0	0	0	ja4	jAN4	2	0	0	0	0	0	0	0	0	ia4	iaN4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	47	yan3	yang3	item	ian3	iAN3	2	0	0	0	0	0	0	0	0	jEn3	jAN3	2	0	0	0	0	0	0	0	0	iEn3	iaN3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	47	yue4	yun4	item	yE4	yn4	1	0	0	1	0	0	0	1	0	He4	Hyn4	2	0	0	0	0	0	0	0	0	iyE4	iy@n4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	47	zhuang1	zhuan1	item	ZuAN1	Zuan1	2	0	0	0	0	0	0	0	0	ZwAN1	Zwan1	2	0	0	0	0	0	0	0	0	ZuaN1	Zuan1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	48	ang2	hang2	item	AN2	xAN2	1	1	0	0	1	0	0	0	0	AN2	xAN2	1	1	0	0	1	0	0	0	0	aN2	xaN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	48	chui1	chu3	item	Cuei1	Cu3	3	0	0	0	0	0	0	0	0	Cwei1	Cu3	4	0	0	0	0	0	0	0	0	Cuei1	Cu3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	48	cuo4	cuan4	item	cuo4	cuan4	2	0	0	0	0	0	0	0	0	cwo4	cwan4	2	0	0	0	0	0	0	0	0	cuo4	cuan4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p12	48	ei4	nei4	item	ei4	nei4	1	1	0	0	1	0	0	0	0	ei4	nei4	1	1	0	0	1	0	0	0	0	ei4	nei4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	48	tian1	xing1	item	Tian1	XiN1	3	0	0	0	0	0	0	0	0	TjEn1	Xj@N1	3	0	0	0	0	0	0	0	0	TiEn1	XiN1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	48	tiao2	tian2	item	TiAu2	Tian2	2	0	0	0	0	0	0	0	0	TjAu2	TjEn2	2	0	0	0	0	0	0	0	0	Tiau2	TiEn2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	48	wa1	wang1	item	ua1	uAN1	2	0	0	0	0	0	0	0	0	wa1	wAN1	2	0	0	0	0	0	0	0	0	ua1	uaN1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	48	wan2	wang2	item	uan2	uAN2	2	0	0	0	0	0	0	0	0	wan2	wAN2	2	0	0	0	0	0	0	0	0	uan2	uaN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	48	wen4	wang3	item	u@n4	uAN3	3	0	0	0	0	0	0	0	0	w@n4	wAN3	3	0	0	0	0	0	0	0	0	u@n4	uaN3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	48	wo3	ou3	item	uo3	@u3	2	0	0	0	0	0	0	0	0	wo3	ou3	2	0	0	0	0	0	0	0	0	uo3	ou3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	48	yin1	yang2	item	in1	iAN2	3	0	0	0	0	0	0	0	0	jin1	jAN2	3	0	0	0	0	0	0	0	0	iin1	iaN2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p33	49	an4	er4	item	an4	@r4	2	0	0	0	0	0	0	0	0	an4	@r4	2	0	0	0	0	0	0	0	0	an4	er4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	49	dia3	diu1	item	tia3	ti@u1	3	0	0	0	0	0	0	0	0	tja3	tjou1	3	0	0	0	0	0	0	0	0	tia3	tiou1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	49	dia3	dian4	item	tia3	tian4	2	0	1	0	0	0	0	1	0	tja3	tjEn4	3	0	0	0	0	0	0	0	0	tia3	tiEn4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	49	jin4	jing4	item	Jin4	JiN4	1	0	0	1	0	0	0	1	0	Jin4	Jj@N4	3	0	0	0	0	0	0	0	0	Jin4	JiN4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	49	kuai4	kuan1	item	Kuai4	Kuan1	2	0	0	1	0	0	0	1	0	Kwai4	Kwan1	2	0	0	0	0	0	0	0	0	Kuai4	Kuan1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	49	ma1	man4	item	ma1	man4	2	1	0	0	0	0	0	1	0	ma1	man4	2	0	0	0	0	0	0	0	0	ma1	man4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	49	ri4	yue1	item	r14	yE1	3	0	0	0	0	0	0	0	0	r14	He1	3	0	0	0	0	0	0	0	0	r14	iyE1	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	49	tui3	tun3	item	Tuei3	Tu@n3	2	0	0	0	0	0	0	0	0	Twei3	Tw@n3	2	0	0	0	0	0	0	0	0	Tuei3	Tu@n3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p05	49	wa1	gua1	item	ua1	kua1	1	0	1	0	1	0	0	0	0	wa1	kwa1	1	1	0	0	1	0	0	0	0	ua1	kua1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	49	wa1	wan1	item	ua1	uan1	1	1	0	0	0	0	0	1	0	wa1	wan1	1	1	0	0	0	0	0	1	0	ua1	uan1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	49	weng1	hong1	item	u@N1	xuN1	2	0	0	0	0	0	0	0	0	w@N1	xuN1	2	0	0	0	0	0	0	0	0	u@N1	xoN1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	49	yan3	yang2	item	ian3	iAN2	3	0	0	0	0	0	0	0	0	jEn3	jAN2	3	0	0	0	0	0	0	0	0	iEn3	iaN2	3	NA	NA	NA	NA	NA	NA	NA	NA
